sp   ,dp   ,pr,fwd,stos,ipkt ,ibyt    ,opkt,obyt,sas,das,dtos,dir,ts_month,ts_day,ts_hour,ts_minute,ts_second,ts_msecond,te_month,te_day,te_hour,te_minute,te_second,te_msecond,tr_month,tr_day,tr_hour,tr_minute,tr_second,tr_msecond,sa1,sa2,sa3,sa4,da1,da2,da3,da4,flg_ACK,flg_PSH,flg_RST,flg_SYN,flg_FIN,sp_is_privileged,dp_is_privileged
443  ,50440,1 ,0  ,0   ,9    ,4714    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,51       ,0         ,8       ,31    ,14     ,55       ,51       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,34 ,149,211,227,157,138,184,70 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,51604,1 ,0  ,0   ,14   ,854     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,51       ,0         ,8       ,31    ,14     ,55       ,51       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,157,240,231,15 ,157,138,60 ,71 ,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,63870,1 ,0  ,0   ,8    ,456     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,51       ,0         ,8       ,31    ,14     ,55       ,51       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,92 ,122,125,90 ,157,138,184,163,1      ,0      ,0      ,1      ,0      ,1               ,0
443  ,64939,1 ,0  ,0   ,13   ,1176    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,51       ,0         ,8       ,31    ,14     ,55       ,51       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,251,209,35 ,157,138,107,35 ,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,51068,1 ,0  ,0   ,2    ,100     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,52       ,0         ,8       ,31    ,14     ,55       ,52       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,67 ,220,226,139,157,138,167,34 ,1      ,0      ,1      ,0      ,0      ,1               ,0
443  ,38300,1 ,0  ,0   ,14   ,5162    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,52       ,0         ,8       ,31    ,14     ,55       ,52       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,20 ,47 ,97 ,238,157,138,165,42 ,1      ,1      ,0      ,1      ,1      ,1               ,0
0    ,0    ,0 ,0  ,192 ,2    ,120     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,52       ,0         ,8       ,31    ,14     ,55       ,52       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,192,168,21 ,1  ,157,138,110,129,0      ,0      ,0      ,0      ,0      ,1               ,1
443  ,33960,1 ,0  ,0   ,10   ,6420    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,52       ,0         ,8       ,31    ,14     ,55       ,52       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,35 ,186,228,49 ,157,138,24 ,214,1      ,1      ,0      ,1      ,1      ,1               ,0
993  ,59950,1 ,0  ,4   ,10   ,1288    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,52       ,0         ,8       ,31    ,14     ,55       ,52       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,217,69 ,139,90 ,157,138,167,22 ,1      ,1      ,0      ,0      ,1      ,1               ,0
443  ,51098,1 ,0  ,0   ,17   ,7831    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,53       ,0         ,8       ,31    ,14     ,55       ,53       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,251,209,10 ,157,138,110,198,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,53940,1 ,0  ,0   ,3    ,223     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,53       ,0         ,8       ,31    ,14     ,55       ,53       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,142,157,138,185,247,1      ,1      ,0      ,0      ,1      ,1               ,0
443  ,53051,1 ,0  ,0   ,15   ,8228    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,53       ,0         ,8       ,31    ,14     ,55       ,53       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,52 ,97 ,201,194,157,138,24 ,32 ,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,57291,1 ,0  ,0   ,19   ,1650    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,53       ,0         ,8       ,31    ,14     ,55       ,53       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,251,209,35 ,157,138,60 ,73 ,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,57610,1 ,0  ,4   ,15   ,9226    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,54       ,0         ,8       ,31    ,14     ,55       ,54       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,17 ,253,57 ,208,157,138,10 ,34 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,63218,1 ,0  ,8   ,62   ,10269   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,54       ,0         ,8       ,31    ,14     ,55       ,54       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,37 ,252,173,62 ,157,138,164,120,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,60243,1 ,0  ,0   ,23   ,6383    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,54       ,0         ,8       ,31    ,14     ,55       ,54       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,172,67 ,69 ,19 ,157,138,167,3  ,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,56883,1 ,0  ,0   ,9    ,681     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,54       ,0         ,8       ,31    ,14     ,55       ,54       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,251,209,35 ,157,138,110,17 ,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,54144,1 ,0  ,0   ,10   ,6461    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,54       ,0         ,8       ,31    ,14     ,55       ,54       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,35 ,186,228,49 ,157,138,22 ,6  ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,58779,1 ,0  ,0   ,36   ,3330    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,54       ,0         ,8       ,31    ,14     ,55       ,54       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,251,209,35 ,157,138,50 ,188,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,49511,1 ,0  ,8   ,5    ,253     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,54       ,0         ,8       ,31    ,14     ,55       ,54       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,64 ,15 ,159,234,157,138,90 ,58 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,63219,1 ,0  ,0   ,15   ,2710    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,54       ,0         ,8       ,31    ,14     ,55       ,54       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,37 ,157,4  ,24 ,157,138,164,120,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,62271,1 ,0  ,0   ,13   ,3894    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,104,18 ,42 ,171,157,138,110,226,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,53219,1 ,0  ,0   ,135  ,18456   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,216,58 ,209,46 ,157,138,184,193,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,63991,2 ,0  ,0   ,13   ,4106    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,8  ,8  ,8  ,8  ,157,138,164,3  ,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,50460,1 ,0  ,0   ,11   ,4796    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,34 ,120,243,77 ,157,138,184,70 ,1      ,1      ,0      ,1      ,1      ,1               ,0
5228 ,59645,1 ,0  ,0   ,2    ,106     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,173,194,69 ,188,157,138,164,69 ,1      ,0      ,1      ,0      ,0      ,0               ,0
443  ,57637,1 ,0  ,0   ,46   ,21966   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,138,157,138,12 ,183,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,54748,1 ,0  ,0   ,24   ,13508   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,23 ,1  ,66 ,127,157,138,166,232,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,62273,1 ,0  ,0   ,13   ,3893    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,104,18 ,42 ,171,157,138,110,226,1      ,1      ,0      ,1      ,1      ,1               ,0
995  ,62569,1 ,0  ,0   ,19   ,2010    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,74 ,125,24 ,109,157,138,24 ,29 ,1      ,1      ,1      ,1      ,1      ,1               ,0
443  ,49818,2 ,0  ,0   ,290  ,60792   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,138,157,138,187,136,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,62270,1 ,0  ,0   ,15   ,7110    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,8  ,8  ,8  ,8  ,157,138,110,226,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,51805,1 ,0  ,0   ,24   ,11201   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,138,157,138,167,164,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,63715,2 ,0  ,0   ,13   ,3835    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,35 ,157,138,164,3  ,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,54113,1 ,0  ,0   ,10   ,7899    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,20 ,190,159,100,157,138,166,146,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,50621,1 ,0  ,4   ,2    ,100     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,185,54 ,150,22 ,157,138,10 ,152,1      ,0      ,0      ,0      ,1      ,1               ,0
443  ,62272,1 ,0  ,0   ,15   ,7110    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,8  ,8  ,8  ,8  ,157,138,110,226,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,61910,1 ,0  ,0   ,49   ,4163    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,35 ,157,138,65 ,127,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,62784,1 ,0  ,0   ,5    ,1574    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,40 ,74 ,219,49 ,157,138,25 ,191,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,46310,1 ,0  ,0   ,2    ,158     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,55       ,55       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,31 ,13 ,86 ,34 ,157,138,178,254,1      ,1      ,0      ,0      ,1      ,1               ,0
443  ,48906,1 ,0  ,0   ,17   ,8991    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,52 ,95 ,122,74 ,157,138,166,219,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,54044,1 ,0  ,0   ,15   ,1398    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,216,58 ,209,42 ,157,138,87 ,70 ,1      ,1      ,0      ,0      ,1      ,1               ,0
443  ,55194,2 ,0  ,0   ,15   ,8321    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,8  ,8  ,8  ,8  ,157,138,164,3  ,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,54027,1 ,0  ,0   ,13   ,8369    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,13 ,89 ,179,8  ,157,138,178,42 ,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,55706,1 ,0  ,0   ,17   ,1484    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,138,157,138,23 ,101,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,57253,1 ,0  ,0   ,5    ,577     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,20 ,185,212,106,157,138,23 ,26 ,1      ,1      ,0      ,0      ,0      ,1               ,0
42015,23   ,1 ,0  ,0   ,2    ,100     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,113,25 ,219,244,157,138,22 ,46 ,0      ,0      ,0      ,1      ,0      ,0               ,1
443  ,44276,1 ,0  ,0   ,13   ,5627    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,34 ,149,159,73 ,157,138,166,219,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,55806,1 ,0  ,0   ,5    ,373     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,55       ,56       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,251,10 ,139,157,138,23 ,99 ,1      ,1      ,1      ,0      ,1      ,1               ,0
443  ,51862,1 ,0  ,0   ,12   ,924     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,52 ,108,80 ,31 ,157,138,166,129,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,51885,1 ,0  ,0   ,113  ,17351   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,251,209,46 ,157,138,167,164,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,61184,1 ,0  ,0   ,7    ,948     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,74 ,157,138,138,137,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,62571,1 ,0  ,0   ,10   ,1156    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,130,186,6  ,191,157,138,24 ,29 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,56716,1 ,0  ,0   ,107  ,14735   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,46 ,157,138,23 ,29 ,1      ,1      ,0      ,0      ,0      ,1               ,0
3478 ,50011,2 ,0  ,0   ,4    ,912     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,52 ,112,172,40 ,157,138,107,108,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,51003,1 ,0  ,0   ,51   ,5285    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,106,157,138,167,164,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,44878,1 ,0  ,0   ,14   ,1255    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,35 ,157,138,111,19 ,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,55409,1 ,0  ,8   ,3    ,150     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,185,64 ,189,226,157,138,110,129,1      ,0      ,0      ,0      ,1      ,1               ,0
443  ,51314,1 ,0  ,0   ,33   ,2387    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,170,157,138,130,176,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,59013,1 ,0  ,4   ,26   ,10280   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,17 ,248,145,178,157,138,185,150,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,59115,2 ,0  ,8   ,7    ,451     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,172,224,98 ,5  ,157,138,166,136,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,51286,1 ,0  ,0   ,10   ,6469    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,35 ,186,228,49 ,157,138,22 ,6  ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,61622,1 ,0  ,0   ,3    ,446     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,138,157,138,20 ,37 ,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,55162,1 ,0  ,0   ,2    ,106     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,55       ,57       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,162,157,138,110,129,1      ,0      ,0      ,0      ,1      ,1               ,0
